,index,Movie,P_Genre,S_Genre,T_Genre,Cluster_Id
2718,2768,rupan sansei: kariosutoro no shiro,4,4,4,13
2719,2769,berserk: ougon jidai-hen ii - dorudorei koryaku,4,4,4,13
2720,2770,dragon rider,4,2,2,8
2721,2771,my little pony: equestria girls,4,1,12,56
2722,2772,rotzbub,4,1,5,25
2723,2773,the care bears movie,4,2,2,8
2724,2774,boku no hîrô akademia the movie ~ 2-ri no eiyû ~,4,4,4,13
2725,2775,evangerion shin gekijôban: ha,4,4,5,83
2726,2776,sayonara no asa ni yakusoku no hana o kazarô,4,2,5,73
2727,2777,my hero academia - boku no hîrô akademia the movie - heroes: rising - hîrôzu: raijingu,4,4,4,13
2728,2778,the star,4,2,2,8
2729,2779,hump,4,2,2,8
2730,2780,the breadwinner,4,3,12,85
2731,2781,shôjo tsubaki: chika gentô gekiga,4,3,17,90
2732,2782,woody woodpecker,4,2,2,8
2733,2783,arthur christmas,4,2,2,8
2734,2784,everyone's hero,4,2,2,8
2735,2785,phineas and ferb the movie: candace against the universe,4,2,2,8
2736,2786,the adventures of ichabod and mr. toad,4,1,12,56
2737,2787,gekijô-ban poketto monsutâ: maboroshi no pokemon: rugia bakutan,4,4,4,13
2738,2788,baiohazâdo: dijenerêshon,4,4,17,90
2739,2789,road to ninja: naruto the movie,4,4,4,13
2740,2790,neco z alenky,4,2,11,6
2741,2791,the nut job 2: nutty by nature,4,2,2,8
2742,2792,dragon ball z: moetsukiro!! nessen ressen chô-gekisen,4,4,11,61
2743,2793,regular show: the movie,4,4,4,13
2744,2794,mortal kombat legends: scorpion's revenge,4,4,4,13
2745,2795,pooh's heffalump movie,4,2,2,8
2746,2796,la casa lobo,4,3,17,90
2747,2797,kensuke's kingdom,4,4,4,13
2748,2798,one piece film z,4,4,4,13
2749,2799,recess: school's out,4,2,2,8
2750,2800,koati,4,2,12,6
2751,2801,the loud house,4,2,2,8
2752,2802,untitled shrek reboot,4,2,2,8
2753,2803,early man,4,2,2,8
2754,2804,the son of bigfoot,4,2,2,8
2755,2805,astérix: le domaine des dieux,4,2,2,8
2756,2806,valiant,4,2,2,8
2757,2807,primal: tales of savagery,4,4,4,13
2758,2808,shaun the sheep: the calacitra,4,2,2,8
2759,2809,the tigger movie,4,2,2,8
2760,2810,seoulyeok,4,4,17,90
2761,2811,nimona,4,4,4,13
2762,2812,kyûketsuki hantâ d,4,4,11,61
2763,2813,meari to majo no hana,4,2,12,6
2764,2814,american pop,4,3,14,52
2765,2815,playmobil: the movie,4,2,2,8
2766,2816,cats and peachtopia,4,2,2,8
2767,2817,the incredible mr. limpet,4,1,12,56
2768,2818,arthur et la vengeance de maltazard,4,2,12,6
2769,2819,sammy's avonturen: de geheime doorgang,4,2,12,6
2770,2820,the wild thornberrys movie,4,2,2,8
2771,2821,the jungle book 2,4,2,2,8
2772,2822,shin seiki evangelion gekijô-ban: shito shinsei,4,4,5,83
2773,2823,under the boardwalk,4,1,0,47
2774,2824,kuso,4,1,5,25
2775,2825,hoshi o ou kodomo,4,2,5,73
2776,2826,l'illusionniste,4,3,11,30
2777,2827,high in the clouds,4,2,2,8
2778,2828,las aventuras de tadeo jones,4,2,2,8
2779,2829,harold and the purple crayon,4,9,11,24
2780,2830,evangelion shin gekijôban: kyu,4,4,5,83
2781,2831,hell and back,4,2,2,8
2782,2832,inosensu: innocence,4,3,10,30
2783,2833,kaijû no kodomo,4,2,11,6
2784,2834,the powerpuff girls movie,4,4,4,13
2785,2835,a troll in central park,4,2,2,8
2786,2836,kidô senshi gandamu: senkô no hasauei,4,4,5,83
2787,2837,code geass: fukkatsu no lelouch,4,4,4,13
2788,2838,the three caballeros,4,1,12,56
2789,2839,made in abyss: tabidachi no yoake,4,2,12,6
2790,2840,eiga yurukyan,4,2,2,8
2791,2841,arctic justice,4,2,2,8
2792,2842,hey good lookin',4,1,5,25
2793,2843,meitantei conan: hiiro no dangan,4,4,1,54
2794,2844,the chipmunk adventure,4,2,2,8
2795,2845,ame wo tsugeru hyôryû danchi,4,2,5,73
2796,2846,the magic roundabout,4,2,2,8
2797,2847,kono sekai no katasumi ni,4,3,12,85
2798,2848,digimon adventure: last evolution kizuna,4,4,4,13
2799,2849,detective conan: the bride of halloween,4,4,1,54
2800,2850,doukyuusei,4,3,13,85
2801,2851,"kumo no mukô, yakusoku no basho",4,3,6,79
2802,2852,the princess and the goblin,4,2,2,8
2803,2853,si shi qing chun,4,3,6,79
2804,2854,doraemon the movie: nobita's little star wars 2021,4,4,4,13
2805,2855,felidae,4,4,5,83
2806,2856,norm of the north,4,2,2,8
2807,2857,duck duck goose,4,2,2,8
2808,2858,the drawn together movie: the movie!,4,1,10,82
2809,2859,the monkey king,4,4,4,13
2810,2860,untitled lion king prequel,4,2,5,73
2811,2861,reign of the supermen,4,4,4,13
2812,2862,hidden dragon,4,4,4,13
2813,2863,rugrats go wild,4,2,2,8
2814,2864,gintama: the final,4,4,2,54
2815,2865,dragon ball z: doragon bôru z - fukkatsu no 'f',4,4,4,13
2816,2866,the wonderful world of the brothers grimm,4,2,8,5
2817,2867,shingeki no kyojin: chronicle,4,4,4,13
2818,2868,eiga go-toubun no hanayome,4,1,5,25
2819,2869,jonah: a veggietales movie,4,2,2,8
2820,2870,justice league vs. the fatal five,4,4,11,61
2821,2871,wan pisu firumu: sutorongu warudo,4,4,4,13
2822,2872,kureopatora,4,13,6,27
2823,2873,gekijô-ban poketto monsutâ: kesshô-tô no teiô,4,4,4,13
2824,2874,pokémon: mewtwo strikes back - evolution,4,4,12,61
2825,2875,junk head,4,4,4,13
2826,2876,cheung gong 7 hou,4,2,2,8
2827,2877,blame!,4,4,5,83
2828,2878,lupin iii: the first,4,4,4,13
2829,2879,open season 3,4,2,2,8
2830,2880,robodog,4,2,2,8
2831,2881,all dogs go to heaven 2,4,2,12,6
2832,2882,fun &amp; fancy free,4,2,2,8
2833,2883,gekijouban steins;gate: fuka ryouiki no dejavu,4,10,7,89
2834,2884,terra willy: planète inconnue,4,2,2,8
2835,2885,dolphin boy,4,2,2,8
2836,2886,bilal: a new breed of hero,4,4,4,13
2837,2887,astérix: le secret de la potion magique,4,2,2,8
2838,2888,gyokou no nikuko-chan,4,1,5,25
2839,2889,"tarzoon, la honte de la jungle",1,8,2,57
2840,2890,happy family,4,1,12,56
2841,2891,metoroporisu,4,2,5,73
2842,2892,metegol,4,2,12,6
2843,2893,sen'ya ichiya monogatari,4,4,4,13
2844,2894,gekijouban poketto monsutâ: koko,4,4,4,13
2845,2895,mind game,4,2,2,8
2846,2896,atrapa la bandera,4,2,2,8
2847,2897,inu-ô,4,11,13,64
2848,2898,gekijôban hunter x hunter: the last mission,4,4,4,13
2849,2899,maya the bee movie,4,2,2,8
2850,2900,where the dead go to die,4,11,17,99
2851,2901,yu-gi-oh!: the dark side of dimensions,4,2,5,73
2852,2902,monster family 2,4,1,12,56
2853,2903,digimon: the movie,4,4,4,13
2854,2904,gulliver returns,4,2,12,6
2855,2905,promare: puromea,4,4,4,13
2856,2906,fruits basket: prelude,4,3,6,79
2857,2907,hjælp! jeg er en fisk,4,2,2,8
2858,2908,croc-blanc,4,2,5,73
2859,2909,gekijô-ban poketto monsutaa: mizu no miyako no mamori gami ratiasu to ratiosu,4,4,4,13
2860,2910,gekijô-ban naruto: daikatsugeki! yukihime ninpôchô dattebayo!!,4,4,4,13
2861,2911,tadeo jones 2: el secreto del rey midas,4,2,2,8
2862,2912,pengin haiwei,4,2,12,6
2863,2913,the pebble and the penguin,4,2,2,8
2864,2914,otesánek,4,1,5,25
2865,2915,ronal barbaren,4,4,4,13
2866,2916,meikyû monogatari,4,2,11,6
2867,2917,happily n'ever after,4,2,2,8
2868,2918,jack et la mécanique du coeur,4,2,5,73
2869,2919,ooops! noah is gone...,4,2,2,8
2870,2920,space chimps,4,2,2,8
2871,2921,umibe no étranger,4,3,6,79
2872,2922,gekijô ban naruto: shippûden - kizuna,4,4,11,61
2873,2923,hadashi no gen,4,7,5,29
2874,2924,yu-gi-oh! the movie,4,4,4,13
2875,2925,made in abyss: hôrô suru tasogare,4,2,11,6
2876,2926,flåklypa grand prix,4,1,12,56
2877,2927,kidô senshi gundam cucuruz doan no shima,4,4,5,83
2878,2928,gekijô-ban sôdo âto onrain: sword art online - ôdinaru sukêru -,4,4,4,13
2879,2929,jetsons: the movie,4,1,12,56
2880,2930,rock dog 2,4,2,2,8
2881,2931,ooops! the adventure continues,4,2,2,8
2882,2932,rock &amp; rule,4,11,13,64
2883,2933,bai she 2: qing she jie qi,4,4,4,13
2884,2934,yoru wa mijikashi aruke yo otome,4,2,2,8
2885,2935,the point,4,2,12,6
2886,2936,seishun buta yaro wa yumemiru shoujo no yume wo minai,4,3,12,85
2887,2937,cats &amp; dogs 3: paws unite,4,4,4,13
2888,2938,moonbound,4,2,12,6
2889,2939,doogal,4,2,2,8
2890,2940,happily ever after,4,9,11,24
2891,2941,anderusen dôwa ningyo-hime,4,2,5,73
2892,2942,the king and i,4,9,11,24
2893,2943,double dutchess: seeing double,4,3,11,30
2894,2944,one piece: omatsuri danshaku to himitsu no shima,4,4,4,13
2895,2945,hokuto no ken,4,4,5,83
2896,2946,ne zha zhi mo tong jiang shi,4,4,4,13
2897,2947,ni no kuni,4,4,4,13
2898,2948,ernest et célestine,4,2,2,8
2899,2949,"mune, le gardien de la lune",4,2,2,8
2900,2950,hôhokekyo tonari no yamada-kun,4,1,12,56
2901,2951,suchîmubôi,4,4,4,13
2902,2952,the adventures of mark twain,4,2,12,6
2903,2953,terra,4,4,4,13
2904,2954,rover dangerfield,4,1,12,56
2905,2955,blue thermal,4,3,6,79
2906,2956,"ultramarines: a warhammer 40,000 movie",4,4,11,61
2907,2957,les maîtres du temps,4,2,7,5
2908,2958,gay purr-ee,4,1,12,56
2909,2959,sir billi,4,2,2,8
2910,2960,diary of a wimpy kid: rodrick rules,4,1,5,25
2911,2961,xi you ji zhi da sheng gui lai,4,4,4,13
2912,2962,delgo,4,2,2,8
2913,2963,my love affair with marriage,4,1,5,25
2914,2964,batman: return of the caped crusaders,4,4,4,13
2915,2965,bai she: yuan qi,4,4,4,13
2916,2966,given,4,3,13,85
2917,2967,star wars: a droid story,4,2,11,6
2918,2968,checkered ninja,4,4,4,13
2919,2971,kimetsu no yaiba: hashira gou kaigi - chouyashiki hen,4,4,11,61
2920,2972,sakasama no patema,4,2,5,73
2921,2973,gekijouban hunter x hunter: fantomu rûju,4,4,4,13
2922,2974,xin shen bang: ne zha chong sheng,4,4,11,61
2923,2975,avril et le monde truqué,4,2,2,8
2924,2976,the pilgrim's progress,4,2,12,6
2925,2977,cider no yô ni kotoba ga wakiagaru,4,3,13,85
2926,2978,hitpig,4,4,4,13
2927,2979,strings,4,2,5,73
2928,2980,piglet's big movie,4,2,2,8
2929,2981,chasseurs de dragons,4,4,4,13
2930,2982,the magician's elephant,4,2,2,8
2931,2983,konferenz der tiere,4,2,2,8
2932,2984,interstella 5555: the 5tory of the 5ecret 5tar 5ystem,4,2,13,6
2933,2985,the pirates who don't do anything: a veggietales movie,4,2,2,8
2934,2986,chuck steel: night of the trampires,4,4,2,54
2935,2987,volki i ovtsy. beeezumnoe prevrashchenie,4,1,12,56
2936,2988,the house of magic,4,2,2,8
2937,2989,the reluctant dragon,4,1,12,56
2938,2990,justin and the knights of valour,4,2,2,8
2939,2991,goblin slayer: goblin's crown,4,4,4,13
2940,2992,astérix et les vikings,4,2,2,8
2941,2993,legends of oz: dorothy's return,4,2,12,6
2942,2994,return to zootopia,4,4,4,13
2943,2995,altered carbon: resleeved,4,4,1,54
2944,2996,kôkaku kidôtai 2.0,4,4,1,54
2945,2997,qi che ren zong dong yuan,4,2,12,6
2946,2998,kyaputen hârokku,4,2,7,5
2947,2999,deathstroke knights &amp; dragons: the movie,4,4,4,13
2948,3000,the lego batman movie 2,4,4,4,13
2949,3001,ôritsu uchûgun oneamisu no tsubasa,4,3,7,88
2950,3002,my little pony: equestria girls - rainbow rocks,4,2,2,8
2951,3003,vaioretto evâgâden gaiden: eien to jidou shuki ningyou,4,3,12,85
2952,3004,boom and topper: safari hunters,4,4,4,13
2953,3005,ternet ninja 2,4,4,4,13
2954,3006,aqua teen hunger force colon movie film for theaters,4,4,4,13
2955,3007,ozzy,4,2,2,8
2956,3008,dragon ball z: fukkatsu no fusion!! gokuu to vegeta,4,4,7,41
2957,3010,bayonetta: bloody fate - beyonetta buraddi feito,4,4,11,61
2958,3011,you are my home,4,9,11,24
2959,3012,"uchiage hanabi, shita kara miru ka? yoko kara miru ka?",4,3,11,30
2960,3013,fearless,4,1,12,56
2961,3014,daughter of the bride,4,1,12,56
2962,3015,sammy's avonturen 2,4,2,12,6
2963,3016,eiga kono subarashii sekai ni shukufuku o!: kurenai densetsu,4,4,4,13
2964,3017,vykradena pryntsesa: ruslan i lyudmyla,4,1,12,56
2965,3018,kôkaku kidôtai sac_2045 jizoku kanô sensô,4,4,7,41
2966,3019,kamiarizuki no kodomo,4,2,5,73
2967,3020,jojo's bizarre adventure: phantom blood,4,4,4,13
2968,3021,da yu hai tang,4,2,5,73
2969,3022,care bears movie ii: a new generation,4,2,2,8
2970,3023,10 lives,4,1,12,56
2971,3024,heavenly sword,4,4,4,13
2972,3025,chôjin densetsu urotsukidôji,4,4,11,61
2973,3026,gekijouban fate/stay night: heaven's feel - ii. lost butterfly,4,4,4,13
2974,3027,zambezia,4,2,2,8
2975,3028,migration,4,2,2,8
2976,3030,mouse guard,4,2,11,6
2977,3031,the inventor,4,2,2,8
2978,3032,gekijô-ban naruto shippûden,4,4,4,13
2979,3033,shark bait,4,2,12,6
2980,3034,titanic - la leggenda continua,4,9,11,24
2981,3035,bright: samurai soul,4,4,4,13
2982,3036,scooby-doo meets batman,4,2,12,6
2983,3037,bungou stray dogs: dead apple,4,4,10,61
2984,3038,the greening of whitney brown,4,2,12,6
2985,3039,dragon ball z - doragon bôru zetto: ryûken bakuhatsu!! gokû ga yaraneba dare ga yaru,4,4,7,41
2986,3040,fehérlófia,4,2,11,6
2987,3041,shinmai maou no testament departures,4,4,11,61
2988,3042,gojira tai hedora,4,4,12,61
2989,3043,hey arnold! the movie,4,2,2,8
2990,3044,eiga entotsumachi no puperu,4,9,11,24
2991,3045,animalympics,4,1,12,56
2992,3046,paw patrol: jet to the rescue,4,2,12,6
2993,3047,ejen ali the movie,4,4,4,13
2994,3048,dragon quest: your story,4,4,4,13
2995,3049,kaena: la prophétie,4,2,12,6
2996,3050,gulliver's travels,4,2,2,8
2997,3051,pippi longstocking,4,2,2,8
2998,3053,mia and me: the hero of centopia,4,2,12,6
2999,3054,b.o.o.: bureau of otherworldly operations,4,1,12,56
3000,3055,ramayana: the legend of prince rama,4,4,4,13
3001,3056,dragon ball z: kiken na futari! super senshi wa nemurenai,4,4,4,13
3002,3057,mad monster party?,4,1,12,56
3003,3058,latte igel und der magische wasserstein,4,2,2,8
3004,3059,coppelia,4,9,7,89
3005,3060,gojira: kaijû wakusei,4,4,4,13
3006,3061,gekijouban poketto monsutâ adobansu jenerêshon: myuu to hadou no yuusha rukario,4,4,4,13
3007,3062,kidô keisatsu patorebâ: the movie 2,4,4,5,83
3008,3063,eiga karakai jouzu no takagi-san,4,1,6,25
3009,3064,appurushîdo,4,4,4,13
3010,3065,metropia,4,3,10,30
3011,3066,kanojo no omoide,4,3,17,90
3012,3067,kidô keisatsu patorebâ: gekijô-ban,4,4,1,54
3013,3068,the little vampire 3d,4,2,2,8
3014,3069,gekijô ban kara no kyôkai: dai go shô - mujun rasen,4,4,1,54
3015,3070,chôjikû yôsai macross: ai oboeteimasuka,4,4,4,13
3016,3071,postman pat: the movie,4,1,12,56
3017,3072,nicktoons,4,4,4,13
3018,3073,stardog and turbocat,4,1,12,56
3019,3074,animal farm,4,3,11,30
3020,3075,assassination classroom: 365 days,4,4,2,54
3021,3076,gekijouban nanatsu no taizai: hikari ni norowareshi mono-tachi,4,4,11,61
3022,3077,journey back to oz,4,2,2,8
3023,3078,suzumiya haruhi no shôshitsu,4,3,12,85
3024,3079,chico &amp; rita,4,15,5,27
3025,3080,clifford's really big movie,4,2,2,8
3026,3081,to your last death,4,4,11,61
3027,3082,marnies welt,4,2,12,6
3028,3083,kabaneri of the iron fortress: unato decisive battle,4,4,4,13
3029,3084,terkel i knibe,4,1,0,47
3030,3085,urusei yatsura 1: onri yû,4,1,11,56
3031,3086,trigun: badlands rumble,4,4,4,13
3032,3087,kokoro ga sakebitagatterunda.,4,3,12,85
3033,3088,kimetsu no yaiba: asakusa hen,4,4,11,61
3034,3089,saezuru tori wa habatakanai: the clouds gather,4,15,5,27
3035,3090,dragon ball z: tobikkiri no saikyô tai saikyô,4,4,7,41
3036,3091,pourquoi j'ai pas mangé mon père,4,2,2,8
3037,3092,hello world,4,1,5,25
3038,3093,make mine music,4,2,2,8
3039,3094,tekkon kinkurîto,4,4,4,13
3040,3095,the secret of the sword,4,4,4,13
3041,3096,ai no utagoe o kikasete,4,3,13,85
3042,3097,the seven deadly sins: prisoners of the sky,4,4,11,61
3043,3098,wish dragon 2,4,2,2,8
3044,3100,gekijôban shingeki no kyojin season 2: kakusei no hôkô,4,4,11,61
3045,3101,renaissance,4,4,7,41
3046,3102,"happy halloween, scooby-doo!",4,2,2,8
3047,3103,sora no aosa o shiru hito yo,4,3,12,85
3048,3104,technotise - edit i ja,4,3,7,88
3049,3105,dragon ball z: super senshi gekiha!! katsu no wa ore da,4,4,7,41
3050,3106,golgo 13,4,4,1,54
3051,3107,banking on mr. toad,4,7,5,29
3052,3108,a boy named charlie brown,4,1,5,25
3053,3109,gekijouban naruto: buraddo purizun,4,4,11,61
3054,3110,big trip,4,2,2,8
3055,3111,lupin the iiird: chikemuri no ishikawa goemon,4,4,4,13
3056,3112,teacher's pet,4,2,2,8
3057,3113,gekijô-ban naruto: daigekitotsu! maboroshi no chitei iseki dattebayo!,4,4,4,13
3058,3114,stand by me doraemon,4,1,5,25
3059,3115,mosley,4,2,12,6
3060,3116,dragon ball z: ginga giri-giri!! butchigiri no sugoi yatsu,4,4,11,61
3061,3117,eiga slam dunk,4,1,5,25
3062,3118,les 12 travaux d'astérix,4,2,2,8
3063,3119,"race for your life, charlie brown",4,2,2,8
3064,3120,ethel &amp; ernest,4,3,14,52
3065,3121,meitantei conan: konjo no fisuto,4,4,4,13
3066,3122,"bon voyage, charlie brown (and don't come back!!)",4,2,2,8
3067,3123,poketto monsutâ: serebî - toki wo koeta deai,4,4,4,13
3068,3124,meitantei conan: tokei-jikake no matenrou,4,2,1,8
3069,3125,barbie princess adventure,4,9,0,21
3070,3126,starchaser: the legend of orin,4,4,4,13
3071,3127,blood: the last vampire,4,4,17,90
3072,3128,nagagutsu o haita neko,4,2,2,8
3073,3129,stand by me doraemon 2,4,1,5,25
3074,3130,thunderbirds are go,4,4,4,13
3075,3131,heroes of the golden masks,4,2,2,8
3076,3132,the power of the dark crystal,4,2,12,6
3077,3133,so dear to my heart,4,3,12,85
3078,3134,o menino e o mundo,4,2,12,6
3079,3135,"psiconautas, los niños olvidados",4,3,7,88
3080,3136,xiao men shen,4,1,12,56
3081,3137,quantum quest: a cassini space odyssey,4,2,7,5
3082,3138,dragon ball: shenron no densetsu,4,4,4,13
3083,3139,scooby-doo &amp; batman: the brave and the bold,4,4,2,54
3084,3140,appleseed alpha,4,4,4,13
3085,3141,zuttomaekara sukideshita.: kokuhaku jikkou iinkai,4,3,6,79
3086,3142,shrek retold,4,2,2,8
3087,3143,snoopy come home,4,2,2,8
3088,3144,koochie koochie hota hai,4,9,0,21
3089,3145,the brillant world of tom gates,4,1,5,25
3090,3146,our robocop remake,4,4,2,54
3091,3147,hagane no renkinjutsushi: mirosu no seinaru hoshi,4,4,4,13
3092,3148,king of jazz,4,1,0,47
3093,3149,legend of hallowaiian,4,2,12,6
3094,3150,ekkusu,4,4,11,61
3095,3151,dragon ball z: chikyû marugoto chôkessen,4,4,4,13
3096,3152,minuscule: la vallée des fourmis perdues,4,4,4,13
3097,3153,the haunted house: the sky ghost vs jormungandr,4,4,4,13
3098,3154,curious george 2: follow that monkey!,4,2,2,8
3099,3155,gekijô-ban hagane no renkinjutsushi: shanbara wo yuku mono,4,4,4,13
3100,3156,the water babies,4,2,12,6
3101,3157,spark: a space tail,4,4,4,13
3102,3158,valhalla,4,2,12,6
3103,3159,appurushido: ekusu makina,4,4,4,13
3104,3160,fly me to the moon,4,2,12,6
3105,3161,panique au village,4,2,2,8
3106,3162,the miracle maker,4,7,5,29
3107,3163,kôkaku kidôtai shin gekijôban,4,4,7,41
3108,3164,one piece: nejimaki shima no bôken,4,2,2,8
3109,3165,the larva island movie,4,2,2,8
3110,3166,henchmen,4,1,12,56
3111,3167,une vie de chat,4,2,2,8
3112,3168,vynález zkázy,4,2,11,6
3113,3169,gekijô-ban naruto: daikôfun! mikazukijima no animaru panikku dattebayo!,4,4,4,13
3114,3170,gekijouban shingeki no kyojin zenpen: guren no yumiya,4,4,4,13
3115,3171,cheap,4,1,11,56
3116,3172,winnie the pooh: a very merry pooh year,4,1,5,25
3117,3173,kozí príbeh,4,1,12,56
3118,3174,gekijouban fate/stay night: heaven's feel - i. presage flower,4,4,4,13
3119,3175,melody time,4,1,12,56
3120,3176,gojira: hoshi wo kû mono,4,4,4,13
3121,3177,drømmebyggerne,4,2,2,8
3122,3178,the boxcar children,4,2,12,6
3123,3179,gekijouban ano hi mita hana no namae wo bokutachi wa mada shiranai.,4,2,5,73
3124,3180,kirikou et la sorcière,4,2,12,6
3125,3181,felix the cat: the movie,4,2,2,8
3126,3182,gekijouban bleach: jigokuhen,4,4,4,13
3127,3183,my dream is yours,4,1,13,56
3128,3184,pinocchio 3000,4,9,11,24
3129,3185,icare,4,2,12,6
3130,3186,unicorn wars,4,4,2,54
3131,3187,spycies,4,4,2,54
3132,3188,kidô senshi gundam,4,4,4,13
3133,3189,pierre the pigeon-hawk,4,1,12,56
3134,3190,the prestige,2,10,7,12
3135,3191,arrival,2,10,7,12
3136,3192,ex machina,2,6,16,77
3137,3193,eternal sunshine of the spotless mind,2,5,7,46
3138,3194,the fountain,2,10,6,12
3139,3195,donnie darko,2,10,7,12
3140,3196,her,2,5,7,46
3141,3197,lucy in the sky,2,5,7,46
3142,3198,contact,2,10,7,12
3143,3199,passengers,2,5,7,46
3144,3200,the butterfly effect,2,6,16,77
3145,3201,gattaca,2,6,16,77
3146,3202,moon,2,10,7,12
3147,3203,reminiscence,8,5,7,58
3148,3204,coherence,2,10,7,12
3149,3205,twelve monkeys,8,6,16,40
3150,3206,cloud atlas,2,10,7,12
3151,3207,never let me go,2,5,7,46
3152,3208,the in between,2,5,7,46
3153,3209,signs,2,10,7,12
3154,3210,i think we're alone now,2,10,7,12
3155,3211,archive,2,10,7,12
3156,3212,freaks,2,10,7,12
3157,3213,unbreakable,2,10,7,12
3158,3214,soylent green,11,10,7,11
3159,3215,the giver,2,5,7,46
3160,3216,the arrival,8,6,16,40
3161,3217,in the shadow of the moon,11,10,7,11
3162,3218,press play,10,5,7,58
3163,3219,the handmaid's tale,2,5,7,46
3164,3220,level 16,2,6,16,77
3165,3221,the adjustment bureau,6,6,16,40
3166,3222,transcendence,3,3,7,88
3167,3223,replicas,2,6,16,77
3168,3224,corrective measures,3,6,16,19
3169,3225,the circle,2,6,16,77
3170,3226,cowboys &amp; aliens,3,6,16,19
3171,3227,johnny mnemonic,3,3,7,88
3172,3228,i am mother,2,10,7,12
3173,3229,i origins,2,10,6,12
3174,3230,surrogates,3,6,16,19
3175,3231,doomsday,3,6,16,19
3176,3232,moonshot,0,5,7,76
3177,3233,extinction,3,3,7,88
3178,3234,robocop 2,3,15,7,3
3179,3235,repo man,3,1,1,47
3180,3236,the nutty professor,0,5,7,76
3181,3237,"dude, where's my car?",0,10,7,70
3182,3238,mute,8,6,16,40
3183,3239,solaris,2,10,7,12
3184,3240,strange days,11,3,7,58
3185,3241,primer,2,6,16,77
3186,3242,the signal,2,10,7,12
3187,3243,how it ends,3,3,10,82
3188,3244,frequency,11,3,10,20
3189,3246,ultrasound,2,10,7,12
3190,3247,cryo,8,6,16,40
3191,3248,gamer,3,6,16,19
3192,3249,self/less,3,10,7,89
3193,3250,mother/android,2,6,16,77
3194,3251,judge dredd,3,15,7,3
3195,3252,the war of the worlds,3,6,16,19
3196,3253,monsters,1,3,6,86
3197,3254,k-pax,2,10,7,12
3198,3255,the manchurian candidate,2,10,7,12
3199,3256,criminal,3,6,16,19
3200,3257,superman iv: the quest for peace,3,2,7,5
3201,3258,anon,11,6,16,34
3202,3259,swan song,2,5,7,46
3203,3260,songbird,2,6,16,77
3204,3261,darkman,3,6,16,19
3205,3262,next,3,6,16,19
3206,3263,metal gear solid,3,2,7,5
3207,3264,star trek iv: the voyage home,3,2,2,32
3208,3265,live die repeat and repeat,3,2,7,5
3209,3266,kaboom,0,10,6,70
3210,3268,the 6th day,3,10,7,89
3211,3269,venom 3,3,2,7,5
3212,3270,paycheck,3,10,7,89
3213,3271,the darkest minds,3,2,5,37
3214,3272,the core,3,2,7,5
3215,3273,bicentennial man,0,3,7,15
3216,3274,take shelter,2,6,16,77
3217,3275,spy kids 2: island of lost dreams,3,2,2,32
3218,3276,little fish,2,5,7,46
3219,3277,star trek: nemesis,3,2,7,5
3220,3278,the rover,3,15,5,27
3221,3279,the thirteenth floor,8,6,16,40
3222,3280,death race 2000,3,1,7,5
3223,3281,code 8,3,15,5,27
3224,3282,untitled mad max project,3,2,7,5
3225,3283,chain reaction,3,3,7,88
3226,3284,seeking a friend for the end of the world,1,1,5,42
3227,3285,zvyozdniy razum,1,6,16,77
3228,3286,another earth,2,5,7,46
3229,3287,carriers,3,2,5,37
3230,3288,vikram,3,2,7,5
3231,3289,apex,3,6,16,19
3232,3290,perfect sense,2,5,7,46
3233,3291,southland tales,0,3,10,49
3234,3292,iron sky,3,2,2,32
3235,3293,abre los ojos,2,10,7,12
3236,3294,rim of the world,3,2,2,32
3237,3295,how i live now,3,2,5,37
3238,3296,enemy mine,3,2,5,37
3239,3297,nuevo orden,11,3,7,58
3240,3298,the vast of night,2,10,7,12
3241,3299,the x files,2,10,7,12
3242,3300,mac and me,1,1,12,28
3243,3301,2:22,2,10,6,12
3244,3302,dr. who and the daleks,1,3,7,86
3245,3303,encounter,2,6,16,77
3246,3304,the double,0,3,10,49
3247,3305,battle beyond the stars,3,2,7,5
3248,3306,thx 1138,2,6,16,77
3249,3307,the andromeda strain,8,6,16,40
3250,3308,voyage to the bottom of the sea,3,2,7,5
3251,3309,volcano,3,3,7,88
3252,3310,attack the block,3,2,2,32
3253,3311,flubber,0,9,7,70
3254,3312,2046,2,5,7,46
3255,3313,spaceman,1,3,7,86
3256,3314,who am i - kein system ist sicher,11,3,10,20
3257,3315,prospect,1,3,7,86
3258,3316,star trek iii: the search for spock,3,2,7,5
3259,3317,65,1,3,7,86
3260,3318,europa report,1,3,10,74
3261,3319,spectral,3,2,7,5
3262,3320,forever young,2,5,7,46
3263,3321,the titan,2,10,6,12
3264,3322,these final hours,2,6,16,77
3265,3323,jiu jitsu,3,6,16,19
3266,3324,inspector gadget,3,2,2,32
3267,3325,the boys from brazil,2,10,7,12
3268,3326,cherry 2000,3,2,2,32
3269,3327,star trek: generations,3,2,10,82
3270,3328,robocop 3,3,15,7,3
3271,3329,the space between us,2,5,7,46
3272,3330,cyborg,3,6,16,19
3273,3331,virtuosity,3,15,7,3
3274,3332,stealth,3,2,7,5
3275,3333,monsters of man,3,6,16,19
3276,3334,junior,0,5,7,76
3277,3335,the one,3,6,16,19
3278,3336,fahrenheit 451,2,6,16,77
3279,3337,soldier,3,3,7,88
3280,3338,red planet,3,6,16,19
3281,3339,hotel artemis,3,15,5,27
